,text,hoax
1000,Sebanyak 11 Provinsi Laporkan Tidak Ada Penambahan Kasus Positif COVID-19,0
1001,Pasien Sembuh Bertambah 1.599 Orang,0
1002,"Jabar di Tengah Pandemi, Dewi: Tidak Termasuk dengan Kasus dan Laju Insidensi Tertinggi ",0
1003,[BERITA] Menara Jaringan Telekomunikasi 5G di Inggris Dibakar karena Hoax Virus Corona,1
1004,Erdogan Tak akan Tutup Mesjid di Turki Selama Pandemi Covid-19,1
1005,Dokter RSAL Surabaya Meninggal akibat Covid-19,1
1006,"Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser",1
1007,Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19,1
1008,Apakah Vaksin Digunakan Untuk Mengobati Orang Sakit?,0
1009,Infografis COVID-19 (15 Agustus 2020),0
1010,Dibalik Kesuksesan Kabupaten Sitaro Raih Zero COVID-19,0
1011,Persatuan Perawat Nasional Indonesia (PPNI) Dukung Vaksinasi COVID-19,0
1012,Belum Ada Obat Spesifik Untuk COVID-19,0
1013,Sekretariat Presiden Gelar Latihan Penaikan Bendera Upacara HUT ke-75 Kemerdekaan RI,0
1014,Ditemukannya Virus Corona atau COVID-19 di Tisu Toilet,1
1015,sakit mendadak oleh vaksin,1
1016,Kesembuhan Harian Meningkat Pesat di Maluku Utara,0
1017,Apakah Vaksin COVID-19 Nanti Juga Tersedia Untuk Anak-Anak?,0
1018,Syarat Pemberlakukan PSBB bagi Pemerintah Daerah,0
1019,"Pusat Kebugaran Dibuka, Begini Tips Agar Tetap Aman Dari Penularan COVID-19",0
1020,BPOM Bagi Resep Pangan Aman Selama Masa Pandemi COVID-19,0
1021,Vaksin Meningkatkan Imunitas Tubuh,0
1022,"Kasus Terkonfirmasi Positif COVID-19 Bertambah 862, Pasien Sembuh Naik Jadi 18.404 Orang",0
1023,Stok Pangan Aman Selama Ramadan di Tengah Pandemi COVID-19,0
1024,Penerima Vaksin Perdana Meninggal Dunia Usai Disuntik Vaksin Pfizer,1
1025,Orang yang Shalat Aman dari Corona,1
1026,Pemimpin Masyarakat Adat Asli Amerika Dikorbankan Sebagai Persembahan Selama Epidemi,1
1027,Infografis COVID-19 (6 April 2020),0
1028,COVID-19 sudah Sampai Purwakarta,1
1029,"Gubernur Kalsel: Pakai Masker, Kita Selamat",0
1030,Pasien Isolasi Harian dan ICU di 98 RS Rujukan COVID-19 DKI Jakarta Turun 22%,0
1031,Analisa Data Terintegrasi Sebagai Landasan Pemulihan Aktivitas Masyarakat Produktif dan Aman COVID-19,0
1032,Pasien Sembuh Bertambah Lagi Sebanyak 4.048 Orang,0
1033,Film Asal Korea Prediksi COVID-19,1
1034,Satgas COVID-19 Sebut Belum Ada Obat untuk COVID-19,0
1035,Kesembuhan Harian Tembus Angka 4.088 Kasus,0
1036,Badan POM Pastikan Keamanan dan Khasiat Vaksin COVID-19,0
1037,Menristek/Kepala BRIN Dorong Inovasi Teknologi Antariksa dan Explorasi dengan Melibatkan R & D Pihak Swasta untuk Kesejahteraan Bangsa,0
1038,Foto Viral! Beredar Foto Anies Jenguk Rizieq yang Positif Covid-19,1
1039,Angka Kesembuhan COVID-19 Terus Meningkat Mencapai 652.513 Orang,0
1040,Media Massa Punya Andil Besar dalam Melawan dan Mengakhiri COVID-19,0
1041,Memakai Masker Dapat Menyebabkan Kematian Akibat Keracunan Karbon Dioksida (CO2),1
1042,Larangan Keluar Rumah Karena Puncak Penyebaran Virus Corona,1
1043,Infografis COVID-19 (21 Juli 2020),0
1044,Perdana Menteri Jepang Mundur Karena Terkait Virus Corona,1
1045,Infografis COVID-19 (08 Juli 2020),0
1046,Satgas Bentuk Bidang Perlindungan Khusus Untuk Keselamatan Tenaga Medis Dan Kesehatan,0
1047,Italia mengalahkan COVID-19 Koagulasi intravaskular diseminata (Trombosis),1
1048,Pasien Sembuh COVID-19 Menjadi 322.248 Orang,0
1049,Satgas COVID-19 - Kemenristek BRIN Kembangkan Health Passport Guna Pelacakan Covid-19,0
1050,Cara Tung Desem Memaknai Nilai-nilai Pancasila di Saat Pandemi,0
1051,Jubir Pemerintah: Yakinlah Kita Bisa Lewati Pandemik COVID-19,0
1052,Awas Hoaks! - Formulir Online Palsu Pengajuan Banpres Produktif Usaha Mikro,1
1053,Tetap Optimis Berinvestasi Pada Masa Adaptasi Kebiasaan Baru,0
1054,Tuturial Mendapat Kuota Gratis 20GB dari Program Covid-19,1
1055,Pasien Sembuh Mencapai 180.797 Kasus,0
1056,Jokowi Keluarkan Kartu Corona Indonesia Sehat (KARCIS),1
1057,Lowongan Sukarelawan Covid-19 RSUD Dr. Soetomo Surabaya,1
1058,Infografis COVID-19 (4 Mei 2020),0
1059,Presiden Minta Daerah Tak Paksakan Adaptasi Kebiasaan Baru tanpa Perhatikan Data Sains,0
1060,Karna Mati Kena Corona,1
1061,Istora Senayan Dijadikan Tempat Penampungan Pasien Covid-19,1
1062,"Memasuki Masa Transisi Sulsel, Pemerintah Daerah Terus Ajak Masyarakat Adaptasi Kebiasaan Baru",0
1063,"Breaking News! Pilkada Serentak Ditunda, Kecuali Solo dan Medan",1
1064,"Penemuan Obat COVID-19, Ali Gufron: Membutuhkan Proses Panjang",0
1065,Akun Palsu Bupati Pasuruan Minta Penggalangan Dana Covid-19,1
1066,3M dan 3T Untuk Putus Penularan COVID-19,0
1067,Protokol Kesehatan Jadi Kebutuhan Masyarakat,0
1068,"Produktif di Rumah Selama Pandemi, Fabian : Coba dengan Memasak Makanan Bergizi",0
1069,Pemerintah Tetapkan Batas Tertinggi Biaya Pemeriksaan Swab Mandiri Rp. 900.000,0
1070,Riset Tunjukkan Masyarakat Indonesia Optimistis Sanggup Hadapi COVID-19,0
1071,Kandungan Alumunium pada Vaksin Berbahaya bagi Otak,1
1072,Kemendagri Minta Pemda Prioritaskan Anggaran Darurat Covid-19 Sesuai Peraturan,0
1073,Ka.Camat se DKI Jakarta menghimbau untuk menunda setiap rencana kegiatan yg mengumpulnya massa,1
1074,Foto Italia. Tidak Ada Lagi Ruang yang Tersedia di Rumah Sakit. #CoronavirusLockdown,1
1075,Jokowi Kejang dan Meninggal Dunia setelah Disuntik Vaksin,1
1076,Lima Hotel Isolasi Mandiri di DKI Jakarta Merawat 574 Pasien OTG,0
1077,"Virus ini punya obat Hydroxychloroquine, Zinc dan Zithromax",1
1078,Vaksin Polio Produksi Bio Farma Jadi Vaksin Pertama di Dunia Yang Masuk EUL dari WHO,0
1079,Infografis COVID-19 (11 Juli 2020),0
1080,Ketua Satgas Doni Monardo Daftar Relawan Vaksin COVID-19,0
1081,"Seberangi Samudra, Vaksin Dilindungi Peti Kemas Khusus",0
1082,Pasien Sembuh Covid-19 Sudah Menembus Angka 402.347 Orang,0
1083,Cerita Dokter Relawan di Garda Terdepan Penanganan COVID-19,0
1084,Flat Isolasi Mandiri Terisi 1.807 OTG dan Hotel Isolasi Mandiri DKI 437 OTG,0
1085,Kemenhub: Nekat Mudik Akan Diminta Putar Balik,0
1086,Satgas Covid-19: Zona Risiko Sedang Bukan Zona Nyaman,0
1087,Ahli Gizi: Pasien COVID-19 Konsumsi Protein dan Energi Lebih Tinggi,0
1088,Tahapan Pengembangan Obat dan Vaksin Mulai Uji Klinik Hingga Registrasi,0
1089,[BERITA] Perkembangan Chloroquine Untuk Obat COVID-19,1
1090,Presiden: Siapkan Terobosan Baru untuk Percepat Penanganan Pandemi,0
1091,"Kasus COVID-19 Sudah Tembus 40 Ribu Lebih, Pasien Sembuh Menjadi 15.703",0
1092,"Waspada DBD di Masa Pandemi, Lakukan Pencegahan Ini",0
1093,Bersihkan Diri Ketika Pulang Ke Rumah,0
1094,"Badan POM Kawal Aspek Mutu, Keamanan dan Khasiat Vaksin COVID-19",0
1095,Pemerintah Daerah Harus Gencarkan 3T Guna Tekan Covid-19,0
1096,MPR: Info Penanggulangan COVID-19 Agar Satu Suara,0
1097,Infografis COVID-19 (19 April 2020),0
1098,Mengapa Vaksinasi COVID-19 Diperlukan?,0
1099,Kesembuhan COVID-19 di Indonesia Tembus 100.000,0
1100,Daftar Zona Merah Daerah Terjangkit Virus Corona oleh TNI,1
1101,Tujuan Program Vaksinasi Tercapainya Herd Immunity,0
1102,Infografis COVID-19 (1 Oktober 2020),0
1103,Wapres: Ikhlaskan Saja Dana Haji Dipakai Pemerintah Agar Kalian Masuk Surga,1
1104,Infografis COVID-19 (02 Agustus 2020),0
1105,Pesan Berantai Kantor Pusat PT Kawan Lama Ditutup Karena Salah Satu Direksi Meninggal dan 10 Orang Karyawan Terpapar Covid-19,1
1106,Test Swab COVID-19 dapat Menyebabkan Lapisan Otak Pecah dan Pendarahan Hingga Kematian dan Pernah Terjadi di Kanada,1
1107,Satgas di Daerah Jadi Kunci Penanganan Covid-19 Berjalan Baik,0
1108,712 Pasien Masih Jalani Rawat Inap di RS Darurat Wisma Atlet,0
1109,Pemerintah Daerah Harus Screening Para Pelaku Perjalanan,0
1110,Infografis COVID-19 (1 Agustus 2020),0
1111,Baru sehari mentrinya jd TSK bantuan covid.19 yg ditilep. Hari ini kantor kemensos terbakar,1
1112,Indonesia Siap Produksi Baju APD 17 juta Unit Per Bulan,0
1113,Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan (Ditutup),1
1114,Pasien Sembuh Bertambah Menjadi 521.984 Orang,0
1115,"Mayjen TNI Dr. dr. Tugas Ratmono, Sp.S, M.A.R.S., M.H.: Perang di Masa Pandemi Sampai Lupa Hari",0
1116,Laser dari termometer gun akan merusak struktur otak,1
1117,Satgas COVID-19: Daerah Yang Tidak Masuk Zona Merah Bukan Berarti Aman,0
1118,Video Penampakan Kuntilanak di Rumah Sakit Galang Batam,1
1119,Panduan Pelaksanaan Salat Idul Adha di Masa Adaptasi Kebiasaan Baru,0
1120,Artikel Detik.com Trans Studio Bandung Tutup Mulai Hari ini Untuk Cegah Penyebaran Virus Corona di Bandung,1
1121,Kasus Aktif di 319 Kabupaten/Kota Dibawah 50 kasus,0
1122,"Maskerku Melindungi Kamu, Maskermu Melindungi Aku",0
1123,#CariTauVaksin: Mengapa Vaksin Penting?,0
1124,"Hindari COVID-19, Gaya Hidup Sehat bagi Obesitas",0
1125,"[Update] – COVID-19 Sabtu: 1.155 Positif, 59 Sembuh, dan 102 Meninggal",0
1126,Tower 9 Flat Karantina Mandiri Turun 556 Pasien,0
1127,Informasi Keliru Soal COVID-19 Hanya Menambah Beban Psikologis,0
1128,"Disiplin Protokol Kesehatan, Upaya Menekan Peningkatan Kasus Aktif",0
1129,Pasien Sembuh Harian Bertambah Lebih Banyak Dari Pasien Terkonfirmasi Positif,0
1130,"Dana Bantuan PCPEN Telah Terealisasikan Rp423,23 Triliun",0
1131,Presiden Jokowi: Pemerintah Ingin Masyarakat Produktif dan Aman dari COVID-19,0
1132,Video Nasehat dari alm. Erma Yunita Simamora yg Meninggal pd Tanggal. 20-04-2020 di RS AR Bunda Lbk Linggau,1
1133,Infografis COVID-19 (10 Juli 2020),0
1134,Cerita Stand Up Komedian Tetap Kreatif dan Peduli di Tengah Pandemi COVID-19,0
1135,Video Jokowi Tidak Tahu Penyebab Kasus Corona Tembus 111 Ribu,1
1136,Awas Hoaks! Informasi Grup WhatsApp untuk Wilayah COVID-19 dan Pembagian Vaksin,0
1137,Memahami Data Kasus COVID-19 Lewat Laju Insidensi,0
1138,Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…,1
1139,Gubernur Khofifah Ajak Bersilaturrahmi Idul Fitri Secara Online,0
1140,[FALSE] “Italy Announces Its Surrender”,1
1141,"Penambahan Kasus Positif Capai 2.657, Yuri: Klaster Baru Sudah Ditangani Secara Profesional",0
1142,"Bertambah 3.931, Pasien Sembuh Menjadi 349.497 Orang",0
1143,Istana Kepresidenan Terapkan Adaptasi Kebiasaan Baru,0
1144,"Himbauan Penutupan TPU Akibat Virus Corona, Jenazah Diminta Diletakkan Terlebih Dahulu di Rumah",1
1145,Pemerintah Pastikan Persediaan Bahan Pokok Aman dan Tersedia Selama Darurat Covid-19,0
1146,Penggunaan Masker Jadi Kunci Pencegahan Penularan COVID-19 Melalui Udara Pada Ruang Tertutup,0
1147,RS Lapangan Jatim Rawat 16 Pasien COVID,0
1148,Situs Formulir Online BANPRES oleh Kementrian Koperasi dan UKM,1
1149,BPPT Wujudkan Lima Produk Alkes Buatan Lokal untuk Penanganan COVID-19,0
1150,Video Kembang api Olimpiade ditampilkan pada saat ini karena Olimpiade Tokyo ditunda karena covid-19,1
1151,Pembukaan Sembilan Sektor Ekonomi Utamakan Aspek Kesehatan,0
1152,"Warga Bisa Gunakan Masker Kain Cegah Antisipasi COVID-19, Asal Jaga Jarak",0
1153,Memakai Masker Dapat Timbulkan Radang Selaput Dada,1
1154,"Soal Warning CDC Amerika, Prof Wiku: Semua Negara Pasti Melindungi Warganya",0
1155,Infografis COVID-19 (16 Juli 2020),0
1156,Relawan: Vaksin dan 3M Percepat Pemulihan Kehidupan,0
1157,Arahan Presiden Soal Manajemen Penanganan Pasien Hingga ‘RS Tanpa Dinding’,0
1158,Kemenkes Bagikan 1 Juta Masker,0
1159,Vaksin Covid-19 Menjadi Salah Satu Prioritas Utama Pemerintah Menangani Pandemi di Tahun 2021,0
1160,"Pasien Sembuh COVID-19 Bertambah 243 Orang, Total 2.197",0
1161,Vaksin COVID-19 Tidak Perlu Dikhawatirkan Masyarakat,0
1162,"Sudah Mau Dimulai Lockdown per Wilayah, Lockdown di Bali Tanggal 25 Maret 2020",1
1163,3 Hari ke Depan Arus Angin dari Utara ke Arah Selatan yg Membawa Wabah (Penyakit) akan Melewati Indonesia Menuju Australian,1
1164,Gugus Tugas Distribusikan Alat PCR Deteksi COVID–19 ke 12 Provinsi,0
1165,Presiden Instruksikan Sejumlah Langkah Penanganan COVID-19 di Jawa Timur,0
1166,Kawasan Johor Baru Malaysia Terdampak Ekonomi Pandemi Covid-19,1
1167,Satu Visi dan Strategi Tangani COVID-19,0
1168,Kesadaran Masyarakat dan Kontrol Pemerintah Daerah Jadi Kunci Penanganan COVID-19 di NTT,0
1169,"[FALSE] “Italy Arrest Doctor for Intentionally Killing Over 3,000 Coronavirus Patients”",1
1170,Masyarakat Perlu Membuat Zonasi di Rumah Masing-Masing,0
1171,Artikel CNN Seorang Dokter Merekomendasikan Vaksin Covid19 Disuntikkan di Alat Kelamin Pria,1
1172,Kiat Bagi Orang Tua Buat Anak Betah Saat #Dirumahaja,0
1173,Mulai Senin 30 Maret Kota Makassar Lockdown Lokal untuk Mencegah Penyebaran COVID-19,1
1174,Satgas Minta Dilakukan Evaluasi Menyeluruh Bagi 54 Daerah Zona Oranye,0
1175,[FALSE] The “pray for italy” Video,1
1176,Pusat Panggilan 119 dan Laman Resmi PDSKJI Kini Bisa Layani Konsultasi Kesehatan Jiwa,0
1177,"Perkembangan COVID-19 Juni, Dr. Dewi: Angka Positivity Rate Lebih Rendah daripada Bulan Mei",0
1178,Surat Edaran MUI tentang Rapid Test bagi Para Tokoh Agama Islam,1
1179,"Cegah COVID-19, Polri Tutup Pintu Masuk Arus Balik Menuju Jakarta",0
1180,Pasien Sembuh dari COVID-19 Berjumlah 378.982 Orang,0
1181,Infografis COVID-19 (23 September 2020),0
1182,"Kebiasaan Anyar, Jadi Jurus Banyuwangi Atasi COVID-19",0
1183,"Airin: Ada Pemotor Sudah Pakai Masker untuk Cegah COVID-19, Tapi Helm Lupa",0
1184,Bersabar dan Peduli Saat Hadapi COVID-19,0
1185,Kemenristek BRIN Bentuk Konsorsium Riset Teknologi Penanganan COVID-19,0
1186,Pasien Sembuh Mencapai 199.403 Kasus,0
1187,Jubir COVID: Lima Minggu Terakhir DKI Zona Merah,0
1188,"Jokowi: Sengaja Saya Bedakan Mudik & Pulang Kampung, untuk Mengelabui Virus Corona",1
1189,Presiden: Dukung Penuh Riset dan Inovasi Terkait Penanganan COVID-19,0
1190,Surat Edaran MUI Waspada Rapid Test Modus Operandi dari PKI,1
1191,"Kasus OTG Terkonfirmasi Positif COVID-19 di Jatim Naik, Khofifah Minta Warga Jangan Mudik",0
1192,440.000 Tenaga Kesehatan dan 23.000 Vaksinator Disiapkan untuk Pelaksanaan Vaksinasi,0
1193,Indonesia Siap Produksi Ventilator Lokal Tangani Pasien COVID-19,0
1194,Pendaftaran Relawan COVID-19 di Wisma Atlet,1
1195,Flat Isolasi Mandiri Turun 151 OTG dan Hotel Isolasi Mandiri DKI 422 Pasien,0
1196,Tim Percepatan Penanganan Vaksin COVID-19 Sinergikan Seluruh Lembaga Penelitian,0
1197,Pelabuhan Merak-Bakauheni Tutup Pasca Persebaran Virus Corona,1
1198,mulai tanggal 31-12-2020 pukul 06.00 sore sampai dengan tanggal 01-01-2021 akan dilakukan mati lampu total,1
1199,Kemenhub Terbitkan Peraturan Menteri tentang Pengendalian Transportasi Cegah Penyebaran COVID-19,0
1200,Olahraga Jadi Benteng Setelah Protokol Kesehatan,0
1201,"Buntut Penerapan PSBB di Palembang, Batas Operasional Akses Hingga Pukul 14.00",1
1202,Infografis COVID-19 (13 Agustus 2020),0
1203,"Bertambah 1.355, Total Kesembuhan 94.458 Kasus",0
1204,Infografis COVID-19 (4 November 2020),0
1205,"Pemerintah Kucurkan Rp405,1 Triliun untuk Tangani Dampak COVID-19",0
1206,Tidak Bepergian Menjadi Kunci Pemutus Rantai Penularan COVID-19,0
1207,Ketua Gugus Tugas Genjot Upaya Penanganan COVID-19 di Jatim,0
1208,"Vaksin COVID-19 GRATIS, Tanpa syarat!",0
1209,Tingkat Kesembuhan COVID-19 Membaik Pada 399 Kabupaten/Kota,0
1210,Video Di India Lockdown Buntutnya Rusuh,1
1211,"Zona Merah Meningkat, Satgas Minta Daerah Untuk Evaluasi Kebijakan Penanganan",0
1212,Edukasi Berbasis Keluarga Tularkan Kebiasaan Baru Cegah COVID-19,0
1213,Pendataan Imunisasi COVID-19 untuk Tenaga Medis dan Non Medis oleh Dinas Kesehatan Provinsi DKI Jakarta,1
1214,Infografis COVID-19 (30 Juli 2020),0
1215,"Perubahan Dinamika Zonasi Risiko COVID-19, Pemda Wajib Pantau Pelaksanaan Protokol Kesehatan",0
1216,Liga Indonesia Bergulir Kembali dengan Penerapan Protokol Kesehatan,0
1217,Menteri Basuki : 4 Tower Wisma Atlet Kemayoran Siap Digunakan Sebagai RS Darurat Penanganan COVID-19 Beranda »,0
1218,"Info valid dari org dlm Istana: LBP siap2 utk melarikan diri ke luar negeri, kemungkinan ke Cina",1
1219,Obat Covid-19 dari Asap Batok Kelapa,1
1220,"Cara Ampuh Lawan COVID-19: 3M, 3T, Vaksin",0
1221,"Rasa Aman, Sehat dan Nyaman Kunci Bangkitkan Pariwisata di Tengah Pandemi COVID-19",0
1222,"PEMERINTAH PUTUSKAN MELARANG MUDIK, KEMENHUB SIAPKAN PERMENHUB",0
1223,MPR Pahami Antisipasi Defisit Anggaran Lima Persen,0
1224,Prosedur Kepulangan Pekerja Migran di Tengah Pandemi COVID – 19,0
1225,Infografis COVID-19 (27 April 2020),0
1226,Analisis Data COVID-19 Indonesia (Update Per 11 Oktober 2020),0
1227,"Vaksin COVID-19 Belum Ditemukan, Lindungi Diri dengan Lakukan Protokol Kesehatan",0
1228,Pelaksanaan Wisuda UIN Imam Bonjol Padang Angkatan 83 dan 84 Tahun 2020,1
1229,Disiplin Jalankan Protokol Kesehatan Kunci Hindari Gelombang Kedua,0
1230,"Konsumsi Sayur dan Ikan Segar, Yuk Simak Panen Warga Pesanggrahan",0
1231,Transparansi dan Keterbukaan Informasi Melalui Sistem Bersatu Lawan COVID,0
1232,HOAKS ➡️ Vaksin COVID-19 Dapat Mengubah DNA Manusia ⬅️,0
1233,China Akui Dokter Palestina Penemu Vaksin Corona yang Terbukti Ampuh 100 Persen,1
1234,Bio Farma Siapkan Vaksin COVID-19 dari Sinovac,0
1235,Proses Uji Klinis Vaksin COVID-19 Tahap Tiga: Belum Ada Laporan Negatif,0
1236,Infografis COVID-19 (25 Oktober 2020),0
1237,"Jumlah Sembuh COVID-19 Bertambah Menjadi 607, Jauhi Angka Kematian 520",0
1238,"Data Sains, Dasar Pengambilan Kebijakan Penanganan COVID-19",0
1239,"Kunjungan Kerja ke Ambon, Doni Monardo Titip Pesan Kearifan Lokal dan Serahkan Bantuan untuk Tangani COVID-19",0
1240,Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina,1
1241,Tulisan dr. Siti Fadillah terkait Pengobatan Covid-19,1
1242,"Di Italia, ketika gereja dibuka kembali, hampir semua jemaatnya sudah meninggal karena COVID",1
1243,Pemerintah Pastikan Data Penerima Vaksin COVID-19 Aman,0
1244,Pasien Sembuh Menembus Angka 255.027 Kasus,0
1245,Kepatuhan Protokol Kesehatan menjadi Kunci Pulihnya Kondisi Perekonomian,0
1246,"Paket Bantuan Sosial Mulai Disalurkan bagi 1,2 Juta Keluarga Penerima Manfaat di DKI Jakarta",0
1247,Jurus Pondok Pesantren Darunnajah Tekan COVID-19,0
1248,Ternyata ini tujuan masuk mall pakai barcode,1
1249,Jawa Timur Jadi Penyumbang Kesembuhan COVID-19 Terbanyak Hari Ini,0
1250,Video Obat COVID-19 Telah Ditemukan dan Siap Disebarkan ke Seluruh Indonesia,1
1251,Waspada Ancaman Demam Berdarah di Masa Pandemi,0
1252,Tangkapan Layar Pengakuan Relawan Suntik Vaksin Covid-19 yang Menyebut Lupa Punya Hutang tapi Plonga-Plongo,1
1253,Video Konvoi Kemenangan Plat AD Tidak Patuhi Protokol Kesehatan,1
1254,Menaruh Amoxilin Dalam Tandon Air Dapat Menangkal Covid-19,1
1255,Gugus Tugas: Rasio Tes Indonesia Tidak Bisa Serta Merta Dibandingkan dengan Negara Lain,0
1256,Pesan Sukarelawan untuk Masyarakat Taati Protokol Penanganan COVID-19,0
1257,Arahan Presiden kepada Gubernur Soal Penanganan Covid-19,0
1258,Gubernur Jakarta Anies Baswedan mendapat penghargaan terbaik di seluruh dunia dalam penanganan COVID-19,1
1259,Penuhi Hak Imunisasi Anak Sekalipun Pandemi,0
1260,Infografis COVID-19 (26 Juli 2020),0
1261,Ibu Rumah Tangga dan Organisasi Perempuan Ujung Tombak Tekan Penularan Dalam Klaster Keluarga,0
1262,Peran Multipihak Bagian dari Pentaheliks Penanganan Pandemik COVID –19,0
1263,"Hari Kedua Lebaran, Pasien Sembuh Bertambah 240 Orang, Total Jadi 5.642",0
1264,Kenyamanan Wisatawan dengan Penerapan Protokol Kesehatan,0
1265,Vaksin COVID-19 Buatan Sinovac hanya untuk Uji Klinik dan Mengandung Sel Vero dan Bahan Berbahaya,0
1266,Surat Seruan Siaga 1 Majelis Ulama Indonesia,1
1267,Saring sebelum Sharing Informasi Melalui Ruang Digital Lawan COVID-19,0
1268,"Gibran: Kata Bapak Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan Mencanlonkan Diri Menjadi Walikota",1
1269,Kebijakan PSBB Pilihan Paling Rasional di Tengah COVID-19,0
1270,Satgas Bentuk Tim Khusus Monitoring Dokter Terinfeksi COVID-19,0
1271,Pasien Sembuh dari COVID-19 Mencapai 177.327 Kasus,0
1272,Pemerintah Siapkan Sistem Informasi dan Satu Data Pelaksanaan Vaksinasi COVID-19,0
1273,Satgas Minta Tokoh Muda Ajak Kaum Milenial Sukseskan Vaksinasi,0
1274,"Meragukan Keberadaan COVID-19, Aa Gym : ""Menzolimi Diri dan Orang Lain""",0
1275,Pemerintah Indonesia Siapkan 10 Ribu Tempat Tidur di 1000 RS Khusus Pasien COVID-19,0
1276,"Kasihi Orang di Sekitar Kita, Ikuti Protokol Kesehatan",0
1277,Video Rusia Jadi Pemenang Pembuatan Vaksin C19,1
1278,Apa Itu Vaksin?,0
1279,Satgas Covid-19 Sebut Pentingnya Komunikasi Terstruktur Dalam Program Vaksinasi,0
1280,Vaksinasi Gratis Percepat Kekebalan Komunitas,0
1281,Pasien Sembuh Dari COVID-19 Menjadi 353.282,0
1282,Butuh Tenaga Sarjana Kesehatan Masyarakat untuk Relawan Tracing,0
1283,"Cegah Penyebaran Covid-19, Kemendikbud Dorong Pemda Terapkan PPDB 2020 Secara Daring",0
1284,Infografis COVID-19 (06 Juli 2020),0
1285,Video rumah sakit terkenal di Brazil kosong padahal katanya ada 5000 orang yang positif corona,1
1286,Presiden Ingatkan Daerah untuk Terus Kendalikan Penyebaran Covid-19,0
1287,Rakyat Italia Buang Duit ke Jalan karena Sudah Tidak Berguna Akibat Virus COVID-19,1
1288,Perkembangan Terkini Penelitian Regimen Kombinasi Obat dan Stem Cell Efektif untuk Pengobatan COVID-19 Berbasis Isolat Virus Indonesia,0
1289,"Pasien Sembuh COVID-19 Bertambah 231 Orang, Kasus Meninggal 15",0
1290,Menkes Tetapkan PSBB 5 Wilayah di Jabar,0
1291,Skema Pemberian Bantuan untuk Masyarakat Terdampak Pandemi COVID-19,0
1292,Upaya BP2MI Jamin Kepulangan Pekerja Migran Indonesia ke Kampung Halaman,0
1293,Pemerintah Pusat Minta Pemda Realokasi Dana untuk Darurat Covid-19,0
1294,"Bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis.",1
1295,Donasi Kaos Oblong Bekas Untuk Tim Medis RSD Wisma Atlet,1
1296,"Vaksinasi : Hentikan Penularan, Pulihkan Kesehatan, dan Bangkitkan Ekonomi",0
1297,Satgas Ingatkan Pemda Untuk Tingkatkan Kualitas Penanganan COVID-19,0
1298,"Pencegahan, Penanganan COVID-19 di Desa Andalkan Relawan",0
1299,"Kasus Positif COVID-19 Naik 700, Pasien Sembuh 293, Meninggal 40",0
1300,Satgas COVID Sebut Upaya Menekan Persebaran COVID Buahkan Hasil,0
1301,"Kota Prabumulih, Kota Tanpa Corona",1
1302,Risma Joget Tanpa Menggunakan Masker,1
1303,Infografis COVID-19 (13 Juni 2020),0
1304,"7.582 Orang Sembuh, Kesembuhan Harian Capai Angka Tertinggi",0
1305,APD dari China Dibeli dengan Uang Pribadi Prabowo,1
1306,Pasien Sembuh Capai Angka 174.350 Kasus,0
1307,Akun Facebook Bupati Bekasi Meminta Sumbangan Dana Covid-19,1
1308,Pembelajaran Tatap Muka Harus Utamakan Keselamatan Siswa-Siswi,0
1309,Gugus Tugas Berlakukan Rapid Test Massal Identifikasi Penyebaran COVID-19,0
1310,Kemenag Terbitkan KMA Keringanan UKT Mahasiswa PTKN,0
1311,: Link Untuk Mengecek Daftar KK Penerima Bansos Rp300 Ribu DKI Jakarta Per Januari 2021,1
1312,Dilarang Berdekatan dan Dilarang Berkumpul,0
1313,Ketua Gugus Tugas Restui Pembukaan Pariwisata Bersyarat di Tengah Pandemi COVID-19,0
1314,"Iman, Aman dan Imun Solusi Komprehensif Terhindar Covid-19",0
1315,"Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",1
1316,"Bertambah 1.615, Kesembuhan Total 65.907 Kasus",0
1317,Pesan Berantai Tautan Subsidi Kuota Belajar Gelombang Pertama 2021,1
1318,Tips Kesehatan Jiwa Menghadapi Situasi Dampak Pandemi COVID-19,0
1319,Gambar Pengujian Vaksin Covid-19 Telah Sukses,1
1320,Infografis COVID-19 (28 Juni 2020),0
1321,"Donald Trump: Darahku adalah vaksinnya!!!,",1
1322,Pasien Sembuh Terus Meningkat Mencapai 184.298 Kasus,0
1323,Satgas Pastikan Ketersediaan Almatkes dan Vaksin Di Daerah Tercukupi,0
1324,Upaya Pencegahan Penyebaran COVID-19 di Lingkungan Pendidikan Pondok Pesantren,0
1325,Sultan HB X Sebut Positif-Negatif Covid-19 Sama Saja Karena Semua Orang Pasti Meninggal,1
1326,Vaksinasi Sukses Jika Didukung 3M,0
