,text,hoax
1034,Jokowi Menggunakan Vaksin Buatan Eropa,1
1035,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1036,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1037,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1038,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1039,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1040,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1041,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1042,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1043,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1044,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1045,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1046,Jokowi Menggunakan Vaksin Buatan Eropa,1
1047,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1048,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1049,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1050,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1051,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1052,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1053,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1054,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1055,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1056,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1057,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1058,Jokowi Menggunakan Vaksin Buatan Eropa,1
1059,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1060,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1061,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1062,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1063,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1064,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1065,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1066,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1067,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1068,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1069,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1070,Jokowi Menggunakan Vaksin Buatan Eropa,1
1071,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1072,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1073,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1074,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1075,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1076,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1077,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1078,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1079,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1080,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1081,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1082,Jokowi Menggunakan Vaksin Buatan Eropa,1
1083,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1084,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1085,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1086,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1087,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1088,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1089,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1090,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1091,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1092,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1093,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1094,Jokowi Menggunakan Vaksin Buatan Eropa,1
1095,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1096,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1097,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1098,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1099,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1100,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1101,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1102,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1103,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1104,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1105,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1106,Jokowi Menggunakan Vaksin Buatan Eropa,1
1107,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1108,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1109,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1110,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1111,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1112,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1113,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1114,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1115,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1116,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1117,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1118,Jokowi Menggunakan Vaksin Buatan Eropa,1
1119,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1120,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1121,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1122,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1123,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1124,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1125,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1126,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1127,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1128,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1129,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1130,Jokowi Menggunakan Vaksin Buatan Eropa,1
1131,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1132,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1133,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1134,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1135,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1136,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1137,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1138,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1139,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1140,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1141,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1142,Jokowi Menggunakan Vaksin Buatan Eropa,1
1143,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1144,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1145,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1146,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1147,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1148,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1149,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1150,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1151,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1152,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1153,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1154,Jokowi Menggunakan Vaksin Buatan Eropa,1
1155,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1156,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1157,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1158,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1159,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1160,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1161,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1162,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1163,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1164,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1165,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1166,Jokowi Menggunakan Vaksin Buatan Eropa,1
1167,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1168,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1169,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1170,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1171,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1172,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1173,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1174,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1175,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1176,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1177,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1178,Jokowi Menggunakan Vaksin Buatan Eropa,1
1179,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1180,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1181,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1182,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1183,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1184,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1185,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1186,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1187,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1188,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1189,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1190,Jokowi Menggunakan Vaksin Buatan Eropa,1
1191,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1192,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1193,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1194,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1195,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1196,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1197,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1198,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1199,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1200,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1201,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1202,Jokowi Menggunakan Vaksin Buatan Eropa,1
1203,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1204,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1205,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1206,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1207,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1208,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1209,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1210,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1211,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1212,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1213,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1214,Jokowi Menggunakan Vaksin Buatan Eropa,1
1215,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1216,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1217,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1218,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1219,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1220,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1221,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1222,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1223,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1224,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1225,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1226,Jokowi Menggunakan Vaksin Buatan Eropa,1
1227,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1228,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1229,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1230,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1231,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1232,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1233,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1234,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1235,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1236,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1237,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1238,Jokowi Menggunakan Vaksin Buatan Eropa,1
1239,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1240,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1241,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1242,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1243,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1244,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1245,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1246,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1247,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1248,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1249,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1250,Jokowi Menggunakan Vaksin Buatan Eropa,1
1251,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1252,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1253,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1254,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1255,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1256,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1257,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1258,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1259,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1260,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1261,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1262,Jokowi Menggunakan Vaksin Buatan Eropa,1
1263,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1264,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1265,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1266,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1267,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1268,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1269,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1270,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1271,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1272,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1273,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1274,Jokowi Menggunakan Vaksin Buatan Eropa,1
1275,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1276,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1277,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1278,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1279,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1280,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1281,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1282,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1283,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1284,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1285,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1286,Jokowi Menggunakan Vaksin Buatan Eropa,1
1287,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1288,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1289,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1290,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1291,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1292,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1293,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1294,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1295,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1296,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1297,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1298,Jokowi Menggunakan Vaksin Buatan Eropa,1
1299,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1300,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1301,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1302,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1303,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1304,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1305,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1306,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1307,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1308,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1309,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1310,Jokowi Menggunakan Vaksin Buatan Eropa,1
1311,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1312,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1313,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1314,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1315,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1316,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1317,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1318,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1319,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1320,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1321,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1322,Jokowi Menggunakan Vaksin Buatan Eropa,1
1323,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1324,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1325,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1326,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1327,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1328,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1329,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1330,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1331,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1332,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1333,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1334,Jokowi Menggunakan Vaksin Buatan Eropa,1
1335,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1336,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1337,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1338,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1339,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1340,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1341,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1342,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1343,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1344,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1345,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1346,Jokowi Menggunakan Vaksin Buatan Eropa,1
1347,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1348,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1349,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1350,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1351,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1352,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1353,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1354,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1355,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1356,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1357,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1358,Jokowi Menggunakan Vaksin Buatan Eropa,1
1359,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
1360,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
1361,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
1362,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
1363,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
1364,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
1365,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
1366,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
1367,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
1368,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
1369,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
1370,Jokowi Menggunakan Vaksin Buatan Eropa,1
